"	47	And then he hears discordant sounds of the piano.  He stumbles out. Simi is at the piano….she turns to see Akash at the doorway.  Akash: Mrs. Sinha….kya kiya tumne mere saath….mujhe kuch dikhayi nahin de raha….  Simi: Tum 14 ki umar se andhe ho na? Article bhi aaya tha paper mein…..  Akash GOES CRAZY.   Akash: Kya dala mere aankhon mein….Mujhe doctor ke paas le chalo….PLEASE…. Take me to a doctor NOW…. varna mein sab bol doonga….  Akash hears the clatter of his cane. And Simi speaks.  Simi: Jao doctor ke paas. Press mein bhi jao, police mein bhi jao, ek aur statement do… Simi Sinha ne Pramod Sinha ka murder kiya. Mujhe andha bhi bana diya. Ho sakta hai koi yakeen kar lega tumhara. Goodnight.  She heads to the door and turns.  Simi: Music pe dhyaan do…..artist ho na?  Akash hears the door shut.   EXT. AKASH’S HOUSE. NIGHT.  Simi walks out coolly…in the distance, Kersi is sitting and reading. Simi calls out to him.  Simi: Kya video hai tumhare phone mein….? She gives Kersi a 500 buck note. Kersi shows the clip.  Simi DELETES it.   "
"	48	Simi: Hey kahan hai clip….? Kersi snatches the phone to find the clip missing…. Kersi swiping his phone repeatedly….Simi snatches the 500 bucks back and leaves…   INT. FRANCO’S. NIGHT.  A tearful Sophie on the phone.  Sophie:  Don’t bother…. I saw it with my own eyes….The kid showed me the clip…you can see. SHUT UP AND LISTEN TO ME. You just broke my heart. Write a song about that you asshole. And IF YOU CALL ME AGAIN, I’LL EXPOSE YOU TO THE COPS.’ HANGS UP.  In the distance, Fonseca puts a few coins in the Tips Bowl. Unaware of everything….   INT. AKASH’S HOUSE. NIGHT.   Akash. Head bowed between legs. He’s crying.   ON AUDIO, WE HEAR A BARRAGE OF VOICES…INTERRUPTING EACH OTHER. (there can be flash-cut of faces too) Are you saying that all these days you were playing blind? So you saw Pramod Sinha leave with a lot of money. Oh you saw the murder and yet kept quiet about it.  Why did you give a false statement? Maybe you had an accomplice and you tipped him off about the money with Pramod What is Pramod Sinha’s wedding ring  doing in your flush tank? Akash is on the floor, imagining all scenarios.   "
"	49	EXT.  AKASH HOUSE. NIGHT.  We follow Kersi coming upstairs and peeping in thru the window. His pov: We see Akash crying. Kersi stares……a bit unsettled to see the crying man.  Akash: (hearing a sound) Kaun hai…who’s there… Kersi just backs off… scared…. Cut to:   EXT. LAL DEVAL. NIGHT.    Manohar is completely flabbergasted…they sit in a parked car and talk…  Manohar: What do you mean, you blinded him? How? Simi: There are a dozen ways on Google.   Manohar: How does blinding help?? Are you mad??? He can go to the press..I will be taken out of this investigation…and we will both be caught…..you should have killed him there….  Simi: Oh yeah... so I am the supari guy here….kill him..kill her..and I run?? am I to kill everybody when you not take my calls because you are with your bloody wife ??   Manohar: hey you also kept phones silent….you were married too…remember…  Simi: yeah…with a thousand times better person than what I got here… (turns and snaps) …and why did you bring the gun to my house… that day ?? If you had not got the gun, none of this would have happened. (mimics) A big macho man….must carry a gun…while somebody else does the dirty jobs ehh? (she covers her face with hand) fuck fuck fuck fuck fuck…..  Manohar stares at her….thinking…  INT.  AKASH HOUSE. LATE NIGHT  We hear some drawers being opened. "
	50	Akash gropes for a Tin box…..finally finds it.  HE REMOVES MONEY FROM THE BOX AND his passport. He stuffs them into his pocket. HE STUMBLES ON A COCONUT. He is flummoxed.  HE takes his passport and starts walking out of the room when a piece of cloth brushes his face. It’s a bedsheet…. hanging from the ceiling fan. And we realize it’s a make shift NOOSE. … and suddenly we glimpse MANOHAR in the shadows …..  Manohar grabs his neck and tightens the noose as Akash struggles to free himself and breathe…. SOLID STRUGGLE… Akash is flaying his free arm….like Grace Kelly in Dial M for Murder.  And Akash lays his hands on one of the Spray Cans that Simi had kept out. Akash gets a chance to spray Manohar’s face with Mortein’s HIT.  Or it can be an electric iron that comes into Akash’s hands and he whacks blindly with it and hits Manohar on the forehead. Manohar clutches his forehead and falls as Akash stumbles his way to a Wait until Dark escape.  EXT. LAW COLLEGE ROAD.   NIGHT. It’s an empty road with occasional speeding traffic. A couple of dogs bark furiously as we see…. Akash totter….stumble…..and finally holds on to a lamp post. He tries to stop a passing vehicle and then another but they just speed by…. Akash moves along the road….the sounds of dogs and distant music filling his ears.  
"	51	And suddenly out of the blue, a chicken van turns the corner and wings Akash……he falls on the ground.  The van speeds on….In the distance, an auto is approaching. The auto stops. CUT TO: A few seconds later….We see a BLEEDING MANOHAR ON THE ROAD, searching…. CUT TO:  EXT. INT. HIDEOUT.  DAY.  An isolated old building adjacent to a railway track. An express train thunders by….. A van is parked outside the building. Cut to: Inside. We are in a municipal clinic….or some such place though it looks defunct.  There is a vague hooded light…..shining into camera…. With a start…Akash sits up…he is immediately held by somebody…we see MURLI holding him….  Dr. Swami checks Akash…..as SAROJA, is watching. We recognize Saroja as the lady who runs the lottery stall on Karve Road. Swami taking away the torch from his eyes..Saroja watching… Akash: where am I..what is this?? Murli: I am MURLI sir..auto driver….taken you around a few times….you fainted on the road last night.. what happened?? Akash: Murli….(tries to remember)..where am I?? Swami: In good hands my boy…I am a doctor..they called me in the morning…this is my nursing home.  Swami comes and pats him on the back. "
"	52	Akash: (frantic) Doctor….pls….my eyes….there is something in my eyes… Doctor…it’s burning….It’s all dark….I can’t see anything….earlier I could see…a bit…light…now…. Swami: I see your eyes are swollen…also some bruises… Murli: He has been blind since age 14…. Swami: I’ve seen him play at Franco’s. Wonderful. When God takes something, he gives something else.  Akash: what is wrong with my eyes…. …. Swami: This looks like very recent damage…..Did you pour some wrong drops in your eyes by mistake…? Akash: No….I….can you tell me what is wrong? Doctor: I need to take you to an eye specialist. But right now, you need some food and rest. ……(to Saroja) give him these pills and tomorrow you should be fine.   Akash: Murli..was somebody..somebody chasing me last night…did you see anybody… Murli: No..why?? Akash falls silent…..Saroja comes forward…. Saroja: Is there anybody you would like us to inform….? You didn’t have a phone….Your passport and money was in your pocket. It’s safe…. Murli: This is my mausi sir….she sells lottery tickets… Saroja: ….should we call somebody…. Akash: No….I want to meet the specialist…. Swami: Rest today….let me give you a tetanus shot, for safety…(presses a wound) this looks nasty. Dr. Swami pulls out his doc bag and takes out a fresh syringe.  "
	53	Swami: (dabs spirit on his forearm) Steady…. Akash WINCES as the doc injects the syringe. We see him extract blood in the syringe. We wonder …..  HIDEOUT. DAY.   Some time has passed. Murli brings out Akash from a sideroom…looks to be a bathroom…  Saroja opens some packets of Poha and vada. on a table….Murli takes Akash to the table…he  sits. Saroja pours a thin tea for him…  Mausi: So where is your family….beta? Akash: My mother passed away….my father….is not in touch for many years…. Akash takes a sip of tea and rises……  Murli: careful…It’s a big room...let me help you…  He holds Akash and takes him out to a balcony….a train passes by… Akash: which place is it…  Murli: Loni station is only 10 minutes walking…  Another TRAIN passes and we TRAnsitIoN to:   EXT. INT. HIDEOUT. NIGHT.   We see the doctor drive towards the building in his OLD VAN. The doctor waves at Murli…..gesturing him to come down.  The doctor comes in… looks at Saroja and nods…Murli sees that and comes…..  Dr. Swami: It’s done…total 2 lakhs for you…but both kidneys….he hasn’t  eaten anything no ? Good..we can do it now….  
	54	Saroja nods...Murli is shocked…  Murli: Both kidneys??...But…but how will he live??  Swami: Don’t worry ….He won’t…….just take the body and put it on the track at night….who checks for missing kidneys in a run over case??? And he is blind…people will think he just wanted to cross….   Murli: Mausi…are…are you ok  with this??  Saroja: Were you ok when your mother begged in trains….ehh??  Swami: (to Murli) get the things ready….Aah….Akash…you are looking much better.   He walks towards Akash……we see Murli and Saroja contest a point ..we do not hear them..but Murli is losing… Swami: I have fixed with Dr. Ambike for tomorrow morning. Come on…lie down and let me give you a proper examination. SAYS SOMETHING FUNNY.  Swami motions to Saroja and Murli…to get the equipment and start the work…..  We see Murli and Mausi wheel in some equipment and stuff.  Dr. Swami’s mobile rings…he cuts…  Akash is relaxed as Swami leads him to to the centre of the room. Swami: take off your shirt and trouser…and lie on your stomach.  Akash takes them off…and is helped on the steel bed…  Akash: ohh…it’s cold..?? is it an OT bed?  Swami: (puts a rubber/plastic sheet below) Oh sorry….here…..Wear this….Yes….You are in my clinic….  Akash fleetingly wonders….clinic….with so much silences….no sign of other patients….. Swami pulls out a syringe…as Saroja comes and turns Akash over on his belly.. 
"	55	 In close up, we see Dr. Swami make an injection.  A SURREAL GIALLO atmosphere. The soundtrack is SERGIO.  Akash on his belly…..AROUND HIM Saroja is wearing a surgical mask and Murli puts scalpel and scissors and forceps  in boiling water.   The doctor wears his surgical gloves which makes their own chic chic sound. He is continuously chatting….putting the patient at ease….  Swami’s mobile rings again. He cuts it.   Dr. Swami prepares the anesthesia and signals instructions to Saroja. Murli is watching….trying to make his peace with the situation. Akash is blissfully unaware…..5 Dr. Swami: Relax….I’m going to give you an injection.  Dr. Swami’s mobile rings. Again. He frowns and looks up…  Swami picks it up in a fury and shouts…  Swami: now you also…YES..I cut the cable connection…ask LADDOO to study and it will be back…..and instead of seeing those stupid serials you can help him study….I am in the middle of an operation.. so don’t call for next one hour…  A BURST OF MUSIC.   He cuts the call….Akash tries to turn..  Akash: Hey..hey what operation is this??  What are you doing??? Murli..Mausi…hey…  Swami: Hold him….  Mausi holds the legs….Murli holds Akashs hands….  The doc quickly pushes the injection in……he drops the syringe…takes a pen and draws mark around two kidneys… 																																																								5	Have	a	doc	explain	the	process	and	equipment	required.	Also	be	on	set	!	"
	56	 Akash: What are you drawing there…. what are you trying to do…  Saroja: Fuck..he is kicking like a horse…..  Doc rushes to help her…  Murli: Don’t fight..its just one kidney we will take…you will have another…..we are  poor people….we need money…please..don’t mind…yes??  Akash is slipping into darkness…  Akash: You are fools…I can give you much more….Mausi…listen to me….your Shivji tattoo ki kasam..don’t operate on me..I CAN GET YOU A CRORE…..listen to me….I AM YOUR BIGGEST LOTTERY.  Akash goes limp…..Swami rises..  Swami: huh..some stud….(he goes to Akash’s side and chuckles as he takes a  scalpel)…one crore….?? Ha…  Saroja is thinking..she  suddenly says…  Saroja: Wait…(doc stops) how did he know I have a  Shivji tattoo??   They stare at Akash who is unconscious.  SUITABLE TRANSITION to:  DREAM LIKE LOCATION. DAY. It’s a house with a terrace….or maybe a cottage in the woods.  It’s a bright summer morning and Sophie is making breakfast.  Eggs…sunny side up. SOPHIE IS BLINDFOLDED but she’s doing everything perfectly.  Akash is sighted. Reading the papers. Sipping Watermelon Juice. The headline says SIMI MISSING. The toast pops up.   Sophie places the eggs in front of Akash and starts buttering the crisp toast.   
	57	 Akash cuts out the yolks from the eggs….He places the yolks on a tissue… Sophie is fentaoing the coffee.   Akash walks out with the yolks. We hear birds. Crows.   And now we see Simi on the terrace…..she’s lying on the mosaic tiles…. her hands tied… her head between two solid bricks.   She looks at Akash and screams something though all we hear are the crows. The crows get louder and LOUDER as Akash places the egg yolks on her eyes…  One by one…… Simi screams and struggles but all we hear are crows and piano…. The crows descend on the egg yolks on Simi’s eyes….  TIGHT CLOSE UP OF BEAK ATTACKING YOLK.  Akash walks away to meet blindfolded Sophie with a piping hot cup of coffee. ‘here…have some coffee….’    ABRUPT CUT TO:  HIDEOUT: NIGHT. It’s a couple of hours later….  Saroja: wake up..  Akash sits up on bed…..tries to look and feel around…  Saroja finds his hand and puts the coffee cup in…  Saroja: coffee…drink some….  Akash desperately feels around his back…no incision…Saroja watches impassively…then she says…  Saroja: you are lucky lucky..the doctor was planning to take both kidneys…we would have got 2 lakhs. (she stops)..now what about this one crore…and how did you know I have a tattoo…  Akash digests the fact that he has barely survived..he drinks coffee…then he says… 
"	58	 Akash: You are 5 feet 4 inches..generally wear red and yellow salwar…have a grey cardboard on  which the lottety tickets are held in a clip…  Saroja stands up..zapped….Murli looks..  Murli: shit…  Akash: Murli is 5 feet …….has a thin mustasche..wears a bandanna….his auto has an aishwariya rai poster at the back….  He stops…they look at each other…  Saroja: you can see??  Akash: yes…two days back I could….and I saw the ONE CRORE… I know who has it. With your help we can get our hands on it.   INT. FENG SHUI SHOPPE. DAY.   Simi is explaining some objects to a couple….  Simi: For young couples like you…this Jade plant is very important…if you keep one at home at the right place…the instructions are there…..you will never run short of money. You can also have a crystal tortoise ..or a  wooden wood chime for luck….  MANOHAR WALKS IN. HE HAS A NASTY CUT ON HIS FOREHEAD. He looks around the shop, pretending to inspect things.  Simi notices his grim face and the cut….  Simi: Why don’t I do one thing….take my card..give me a call. I can visit your flat and advice…that way it will be customized…no charge at all…  The couple nod and leave with the card….Manohar sees them go and comes at the counter…  "
"	59	Simi: What happened?  Manohar: He escaped….bastard hit me with an iron too…   Simi stares hard at him….….zapped  Simi: A blind man..hit you and escaped….a police officer ??  Manohar avoids her gaze ..he feels the cut and gulps  Manohar: Don’t worry….I am going to put men out…looking for him… (he picks up the Buddha…)This is for luck…you said??  Simi stares at him……Her face goes to the fresh garlanded picture of Pramod in the shop.  EXT. INT. SIMI’S HOUSE.  DAY.    Simi exits lift and opens door. Simi walks in and reacts: Akash is at the piano…with Daani, going over some notes.  Akash: Hello Mrs. Sinha… hello. Mein kal London ja raha hoon…Daani ko music notes dene aaya tha…Chalta hoon. (to Daani…you keep practicing) He rises. Simi: Ghar drop kar doon tumhein….? Akash: that would be wonderful ma’am….Aap se thodi baat bhi karni thi….  Akash turns to find his cane… He gives Daani a hug… Simi leads him out… Tells Daani to order a pizza… for both of them…  As he leaves he whispers something to Daani. Simi is watching curiously.   INT. PARKING LOT. DAY.    Simi opens the door on one side and puts Akash in…she bends down and straps him…as she does so..she presses a button on her cell… She shuts the door and comes round the car… she stops at the back…and impatiently kicks the ground…she looks into the car…Akash impassively sitting…..back to her… "
	60	 Simi: (hissing) pick up the phone ..  A guarded voice comes from the other side…  Manohar: Hello???  Simi: That blind chap is here…..sitting with me….in my car…he  wants to talk….now what??  There is a sound of chair crashing….we may briefly CUT TO MANOHAR at a video conference from a room in the police station.   We see the chair topple….. an excited Manohar going to the window with hand cupped on his face….other officers look surprised…the smiling Buddha is on the table ….  Manohar: Fucking Feng Shui works….bring him to Range hill cemetery….I will be there…In 30.  He comes back and pats Harbhajan on the back…..  Manohar: Got a lead on that Joshi case…will tell you….(he pockets the Buddha and goes out…)  ON THE ROAD. IN CAR. DAY.   Simi drives…we see Range Hill Cemetry on GPS…she looks at Akash..who seems to be in deep thought..  Simi: You have  some place you want me to drop you??  Akash: (as if out of reverie)..No..I ..I just want to get out of this mess…  Simi: (laughs) don’t we all??  Akash: (suddenly vitriolic..almost charging)..No..you don’t understand…I told you I will be quiet..i will go away from here..but then you fucked up my eyes..then Manohar tries to come and kill me…what is this??  
	61	Simi: He did??  Akash: I somehow managed to escape..caught an auto..I went to the bus stand..I went half through Mumbai…I wanted to go to police….  Simi goes pale…she looks at Akash…  Akash: and then….I thought police  will take me to be an accomplice..i gave wrong statement too…nobody will believe me…..so I came back…  Simi: That’s good thought….  Akash: But now I want my eyes to be fixed…I can get a cornea transplant in the black market….it will cost money. I need to go to London….you will need to pay me….I will go away if you give me ten lakhs…I promise…  Simi looks as an auto overtakes her…..she looks at GPS…they are nearing…  Simi: Ten lakhs…but ..I don’t have that much…  Akash: I will need ten lakhs…..or you go to jail….  The auto in front has stopped….almost blocking the road..….Simi brakes the car….  Simi: Fuck that auto…(leans out and shouts) Hey…remove your vehicle… I am in a hurry…   Akash: What happened??  Simi: An auto…blocking the road….  Akash: Does it have an Aisharya Rai poster at the back??   Simi is zapped….she turns to Akash…  Simi: You…you can see???  
	62	Akash smacks a handkerchief on Simi’s face. She is taken totally by surprise…..she struggles and gasps and finally gives up struggling…..  Akash: No…I cannot!!!  He presses the horn twice. We see Murli and Saroja get out of the auto. As the Sinhgad Express thunders above the bridge.   MANOHAR’S HOUSE. POLICE QUARTERS. EVENING.   Manohar looking pretty zapped….tries Simi’s number…hears it is switched off and keeps it on the table… He has just come home. He sits on the sofa trying to contemplate wtf is happening…he puts his gun and the Buddha on the table….  Rasika comes smiling and puts the tea and poha on the table..  Rasika: This is Chinese poha…taste and tell me...(she looks at him) anything wrong….(Manohar shakes head..picks up Poha…..as the landphone rings) .. you relax…I’ll take it.  Rasika goes…Manohar takes a spoonful of Poha…makes a face..quickly puts it down and sips tea….  Manohar: It’s superb…. Intercut with Hideout as we show Akash talking….(we can even DISCOVER it at the end of conversation that it was Akash)  HIDEOUT. LATE EVENING.   Akash on the phone   Akash: Rasika ma’am…I am detective ISMAIL….good evening ma’am…  Rasika: (zapped) you want my husband??  Akash: No No ma’am I need to talk to you….  Rasika: Me?? What about?? 
	63	 Akash: Something very important ma’am….  Manohar (VO) Who is that??  Rasika: (quickly thinks)…It’s Mallika….  Akash: Thank you ma’am..see this is very delicate…Pramodji …let his soul be in peace…suspected that his wife Simi was  having an affair..so he appointed me..to keep a tab on her. I followed her for two months.. got all report ma’am… photographs….spent around 50 thousand from my pocket…you see…hotel…food..conveyance….but but then Pramodji died…now who will reimburse this money and  pay my fees?? Rasika: (zapped) how do I know…why are you telling me all these?? .. Go to Simi….  Akash: Chii….the report is against her no?? I have got all proof….she is having an affair …..so I thought…may be you will   Rasika: (more zapped) Me????? Why????  Akash: Because ma’am it’s with your husband Simiji was having an affair with….  Rasika: WHAT???  Akash: Yes..ma’am  I have got proof…and more than that..Simiji and Manoharji killed Pramod  Sinha saab..i was outside….I  saw your husband take the body away in a suitcase. I saw you later at the police station talking to your husband… they killed him for 1 crore  money….now ma’am if you give me that money…then everything will be well…I will return all the proof I have….   Rasika is stunned…she almost collapses…..one can hear the other side still talking…..then a click sound…  Akash puts the phone down.    INT.MANOHAR HOUSE. NIGHT.   
	64	 BLAM….BLAM…..two shots ring through the door….taking away half the pane…Manohar yelps….he is wearing only a towel….he is  standing on  the commode…..  Through the hole….the Buddha comes and falls on the bathroom floor….Manohar looks at it…  Outside a crying...hysterical Rasika aims the gun again….as she screams…  Rasika: That’s from her fucking shop…I know it….you come out ..you rat…... I will kill you…  Manohar: Rasika put down the gun…please..you will hurt yourself.. it’s all nonsense. please….I made a mistake… .I love you only….  Rasika: So you think she is more beautiful than me??  Manohar: Am I mad??? She is a lying bitch...a witch…I went mad…..(all quiet…only Rasika  sniffling outside…Manohar sneezes)..please…can I come out…give me the gun first…  Silence…..Manohar tiptoes down…  His mobile rings on the bathroom counter…. BLAM….another shot….Manohar leaps back..the towel falls…  Rasika: That’s her…that’s her…I know that’s her…  Manohar picks up….it’s Kamdar…  Manohar: It’s Kamdar….  Rasika: I don’t believe you…put it on speaker….  Manohar does…  Manohar: Hello….??  
	65	Kamdar: Sir….Simiji’s  car is found at the hillside sir….it seems she has jumped and committed suicide…  The door opens….naked Manohar comes out…gaping with the phone in hand….Rasika looks at him…    TV NEWS. VARIOUS LOCATIONS.     We see Simi’s car near the raging waters…. There is a crowd of onlookers….as divers are getting ready for a search…  On TV we see the police bandobast on the cliff side….Manohar and Kamdar…a  stunned Daani is comforted by a policewoman…   Anchor: Within a week of Pramod Sinha’s brutal murder…his wife Simi goes missing. Her car is found at the hillside…Police suspect she may have committed suicide out of grief….but there is no suicide note found…  We can move from anchor to anchor…  Manohar: (on TV) we are looking into this…that’s all I can say…..   INT. FRANCO’S. NIGHT    Manohar: (on TV) we are looking into this...that’s all I can say...  Daani: Mother left with my music teacher….  Anchor: Intrerestingly……Akash the blind music teacher is also not found at his place…  Sophie watches….she smirks..  Sophie: they have eloped.  Franco watching TV too….  Franco: you are too negative….give the boy a chance to explain.. 
	66	 Sophie: Do you know he lied to me??    INT. HIDEOUT. NIGHT.   As the anchor reads the news Simi is wheeled into the room…..  She is struggling…she finds her eyes are taped and her hands and feet are tied……..even her mouth is gagged….  Suddenly she falls very quiet as the news are read out….we  sees tears are trickling down from under her taped eyes… (we should feel sympathy at this  point)   Murli helps Akash to Simi’s chair (should be a bizarre sort of scene) ….  Akash feels Simi’s face.. Simi cringes … Under her gag Simi is sobbing …. She tries to move her hands  and legs…but much more feebly this time…Akash feels the eyes…gagged mouth...stops at tears…. Murli whispers to him..  Murli: she is crying…  Akash feels and then fumbles and opens the gag at the mouth…  Akash: Crying at the news of your own death….??  Simi  starts shouting….  Simi: Help….please help….  Akash holds his hand over her mouth…  Akash: listen to me….you cannot get away from here….I want to blind you and take your eyes..and the people who are helping me….they want to take your kidneys and sell that…..there is no escape till you do as you are told….  Akash calls out….  
	67	Akash:  Doctor….  Swami comes and puts in a syringe..extracts the blood…  Simi: (screams) what are you doing?? What is this….  Akash: I cannot see…cannot tell….possibly the doctor is taking some blood….some blood group needs to be matched.  Simi: You can’t be serious…..you cannot do this….Manohar will get you….  Akash: Oh I cannot do this….really?? and one person can go around killing and blinding people…..?? (he laughs) by the way ..Manohar thinks you are dead…and his wife knows about you now…so….guess he will not be so keen…  Simi: What...what do you want…  Saroja: One crore…  Simi: who…who was that?? How may are here…  Akash: you can count when we open your eyes….now…why not start with a confession.. tell us what happened….  Simi: (takes a breath…looks around) hey….why don’t you take this man and  sell his kidneys or whatever….I will pay you double for what you will  get if you let me go and take him instead…..is that a  deal??  There is an uneasy silence…then Dr. Swami speaks  Swami: that makes sense to me…  Simi: doesn’t it?? Open my eyes….i will pay triple if you let me watch as you cut this guy open….  Akash: She doesn’t even have ten lakhs she told me.  Simi: I lied…  
"	68	Murli: You lie, you kill your husband….that’s why I don’t like you…..  Saroja:  Imagine a bahu like this for you….  Simi: Who killed her husband…???  Akash: you did..I saw..you forgot i was there…you helped Manohar pack the body…  Simi: I just helped him… it was  an accident….Manaohar brought his gun…PRAMOD picked it up….they struggled ..the gun went off…  Akash: but that’s not what police know..do they?? May be you planned it with your lover…  Simi: I tell you it was an accident….Manohar  called me up to wish for the anniversary… ..heard I was alone so came over….only if stupid Pramod would not be so daft as to lie…  Saroja: So why did Manohar come ehh……may be you planned it all along and used him to kill your husband…  Simi: me using him??....huh…it was him all along…he  was sort of blackmailing me….threatening to tell Pramod….I was forced to go along….. please believe me...you are a woman…what will you do in my place?? … he threatened my home..family...husband…(she weeps) please.. I loved my husband….It was  Manohar’s gun….he  shot him..not me…  OPTIONAL:  QUICK CUTAWAY TO MANOHAR  Manohar contrite sitting with a banyan and shorts…speaking earnestly to Rasika who is watching him..  Manohar: I was forced to go along….She  was almost blackmailing me… threatening to inform  my bosses…inform you….please put me in my position…what was I supposed to do?? She threatened my family...my job….yes it was a mistake...but I loved only you…..it was her who pulled the trigger…not me… "
"	69	  BACK TO THE HIDEOUT.   Simi sneezes….  Simi:  Sorry…my tears are getting into my nose…please I have been punished enough…please let me go…  Akash:  What about Ms.  D’sa, eh?..I saw you push her over…  Simi: (suddenly loses it and shouts) Hey….is this a court or what??? You guys are killers too…..and I paying you to kill this creep…..(turns face to general direction of Akash) ..yes..I killed her..you also would have done the same….she would have identified Manohar straight away…as such strange people  were sending messages…  Akash: yes..that was  me…  Simi: Hell..Manohar was right…I should have killed you…instead of blinding you….  Akash: (to Murli) OK….That’s it…  There is some sound…. Simi is zapped..  Simi: what is?? (she is zapped more as she hears her own voice being played from a mobile…we see Murli holding one up..smiling)… is..is that a recording??  Akash: A great confession….thank you… you deserve a kiss…  He fumbles and brings his mouth near her ears….whispers ….  Akash: we are dead….if we are not together in this….   As Akash gives a big kiss on cheek…Simi head butts him on the nose….Akash is  stumped and  falls..others laugh…  Simi: Bastard..you got me into this….wait till I get out of here… "
"	70	 Akash: (Tries to get up..Murli helps)…..You are not getting out of here till we get our money….And remember the world thinks you are dead….they are looking for you in the river…  Swami: (to himself) ……so many bodies just go waste…..…everybody wants to go to heaven with his kidneys….     EVENING AT THE HIDEOUT.   They are having Drinks in the evening. Doctor, Akash and Murli….Dr pours rum and they strike glasses….Murli helping Akash to meet the other glasses.  Dr. Swami slaps Akash on the back..  Swami: You are drinking..so if even I want I can’t operate on you before 48 hours…some sort of insurance ehh?? Haha….  Murli: What will you do with the money Doctor?  Swami: (before he answers mobile rings and he picks it up)..Arre I am coming….wrapping up..hey..how is that TV on?? You have…what do you mean..  He goes off…enraged…gesticulating on phone….  Akash: What will you do Murli…  Murli: Don’t know sir….never had so much in my life…maybe..maybe get married??  At the back…Saroja escorts Simi out of the loo….She is still blindfolded.  Simi: I am telling you..there is no money..it’s a  lie…  Saroja is impassive.. "
	71	 Saroja: I heard on TV…  Simi: We lied to cover the death…..don’t you realize?  Saroja: You think we are fools?  Your boyfriend has agreed to hand over the money…you are lying…  Simi: Arre..why will I lie now?? What is more valuable..my life or 1 crore…  Saroja: I have met nobody who is more valuable than one crore…. 3 lakh will be max….that too if everything gets  sold…  A train thunders by in the night.   NEXT MORNING AT DR. SWAMI’S HOUSE.   Swami reads the paper at the veranda……he takes a sip of tea..looks up to see his son watching cartoon with TV on mute in the drawing room..….  He gets up..goes in…switches the TV off and comes back…  Swami: This time when I cut the cable...your mom  also won’t be able to get it back….understand…  Son: (SMIRKS) mom and I will go stay with granpa…   Swami sighs and sits….the nurse  Sandhya comes with some papers…he nods and picks it up…  Suddenly something catches his eyes..he sits up like a bolt….starts reading something avidly…then clutching some papers rush inside.. nurse is zapped..  Nurse: something wrong sir…  Swami: ehh…no..nothing…everything is fine….. 
"	72	   INT. MANOHAR HOUSE. DAY.   we catch Rasika and Manohar at the dining table.  He has just taken a vow never to look at another woman again. She is wrapping rubber bands on bundles of 2000 RUPEE NOTES.   THE LANDLINE RINGS…..Manohar puts the phone on SPEAKER and gives it to Rasika.  Hello? This time it’s Murli on the other side.  Manohar can’t recognize the voice. Murli: Is the money ready?  Rasika: Yes….ok….  Murli: Give the money and your cell phone to Manohar…And if he’s not listening, tell him I’ll be waiting at KALPATRU HEIGHTS at 10am.  Tell him to come alone or I will sell the tapes to news channels. They pay well too.  RASIKA HANGS UP.  Rasika coldly hands him his gun and says GO CLEAN UP THE MESS.   Manohar dips rusk in his tea and stares at her. The rusk disappears.   INT. HIDEOUT. DAY.  Murli shakes Akash by hand…  Murli: best of luck..when we come back we will drink and celebrate…  Saroja holds Akash and brings him to a chair…  Saroja: you will hurt yourself..please sit…  Akash sits..only to be caught by Murli against the chair as Saroja  quickly ties him.. "
"	73	 Akash: ehh…what happened ...why are you tying me up??  Saroja: we will be back in one hour. keep quiet..you are too bhola…..Simi will intimidate you or trick you….this is for your own good….   Simi laughs out hearing this…...     INT. HIDEOUT. DAY.   Simi: So… plans went wrong Mr. Akash..you seems  to be as tied up as I am…  Akash: Why don’t you keep quiet??  Simi: (laughs) so you have set out an amateur gang to meet Manohar for some fictitious money….Manohar will just eat them up… then come here and whip your ass. Meanwhile of course you planned to escape with that confession and create some problem for us……nothing like that is going to happen now of course….only I will like to see what Manohar does to you….  Akash: And once he has killed me it will be very easy for him to use the same gun to put a bullet through you too…saying the organ guys kidnapped both of us and killed us….that will take care of Rasika too….  Simi falls silent….  Akash: Not very cheerful now…are we??  Simi: You lie…  Akash: Why don’t you find out?? Yes, I hoped to escape but now we both are in equal danger. If the organ mafia returns without the money… I wonder whether they would spare either of us. Manohar or the gang… We will know in one hour.   "
	74	Simi: …tell me how are your hands tied..  Akash: Back to the chair why??  Simi: Lets come closer...you sing or shout…  Akash sings badly from the Spy From Shanghai..  Simi: you know only one song??  Akash sings …Simi scraping her chair….trying to get closer to him. It’s an odd sight.   …..she places her chair opposite to Akash… They are now back to back…..their fingers touch.   Simi: Hold still. I can feel the knots…. Akash: (snatches his hand away) I am not going to trust you ever again…  Simi: (laughs) So how will two blind people escape from a closed room my dear??? (We hear a train passing) don’t be  daft...I will still be tied here….I can guide you to escape….  Akash: Why will you do that??  Simi: Because….i can use that to bargain with the organ duo…Come on…i want to help you escape….Quick….we are losing time every minute….  CUT TO:    EXT. KALPATRU HEIGHTS. DAY.  In a top Angle shot we see MANOHAR GETS OFF HIS MOBIKE AND ENTER THE COMPLEX with a bag.   He stands under a board which says THIS PROPERTY IS UNDER COURT RECIEVER. An old chowkidar enjoying a siesta in the shade.  HIS PHONE RINGS.    
